Study_Hours,Attendance_Percentage,Assignment_Score,Quiz_Score,Project_Score,Midterm_Exam,Course_Work_Score,Final_Exam_Score,Status
5.8,62.8,58.0,42.2,58.2,45.2,53.3,37.0,Fail
3.6,67.0,65.9,36.0,48.8,32.9,50.1,35.9,Fail
9.7,49.1,50.5,63.1,41.4,49.1,50.6,61.0,Pass
3.1,70.4,54.5,26.6,47.0,38.7,43.1,36.1,Fail
9.7,78.8,62.4,62.2,64.9,47.4,63.3,56.9,Pass
7.0,64.3,49.1,54.3,56.6,61.7,53.7,48.5,Pass
9.8,66.1,41.7,46.4,62.4,58.3,51.4,58.0,Pass
7.4,68.4,51.6,53.8,50.9,49.2,52.0,51.8,Pass
12.7,68.0,74.3,58.4,64.1,58.8,65.4,70.8,Pass
8.5,64.2,42.5,57.1,55.7,58.5,52.2,41.1,Fail
7.1,71.0,72.3,39.6,62.1,37.8,58.4,37.6,Fail
1.0,67.7,45.6,36.6,47.3,43.0,43.6,33.3,Fail
13.0,78.1,60.6,63.8,77.6,79.6,68.4,79.7,Pass
2.1,85.6,51.7,45.9,40.5,39.6,45.5,27.7,Fail
2.6,73.1,52.6,17.6,56.3,19.8,43.6,15.0,Fail
10.3,78.2,60.1,50.7,71.7,58.9,61.9,69.3,Pass
6.7,73.6,50.5,53.4,62.7,51.4,56.2,49.5,Pass
2.1,63.2,59.0,51.2,45.0,38.2,51.1,32.8,Fail
4.5,69.4,47.1,51.7,52.8,63.3,50.8,46.6,Pass
12.6,76.7,67.1,65.5,74.2,74.1,69.5,59.0,Pass
7.2,77.0,68.1,42.5,60.0,70.6,57.2,65.7,Pass
6.8,65.9,52.8,49.1,61.6,58.8,55.2,60.8,Pass
4.1,62.3,53.0,44.9,40.7,47.0,45.6,46.1,Fail
10.5,82.0,61.8,74.6,72.8,69.5,70.0,55.7,Pass
6.2,63.8,46.0,36.6,55.7,30.6,47.1,35.5,Fail
9.4,63.7,61.0,48.2,70.8,38.9,61.1,33.8,Fail
3.9,58.7,37.6,56.3,58.8,49.8,51.7,47.0,Fail
19.5,89.4,89.1,78.5,88.9,92.7,85.8,100.0,Pass
14.0,98.2,70.1,74.8,90.9,91.3,79.8,77.3,Pass
7.2,61.5,56.0,36.7,56.9,36.0,50.6,55.3,Fail
8.1,74.9,68.6,48.5,64.7,60.5,61.0,58.1,Pass
4.5,66.6,33.0,44.5,50.8,49.8,43.6,37.6,Fail
9.9,80.9,60.8,53.6,56.8,58.7,57.0,49.4,Pass
1.2,66.5,26.7,35.9,49.1,27.0,38.4,17.9,Fail
16.0,88.7,76.3,74.7,72.1,74.7,74.1,79.4,Pass
9.5,73.7,63.8,55.0,67.3,55.0,62.6,54.8,Pass
3.4,57.4,41.3,30.1,27.0,34.3,32.2,22.9,Fail
15.7,73.4,56.3,75.3,72.2,73.3,68.4,87.3,Pass
18.5,83.9,89.4,78.3,86.8,92.1,85.0,100.0,Pass
8.4,73.8,47.3,45.9,63.8,56.4,53.5,44.3,Pass
3.9,61.6,53.0,31.7,58.6,30.1,48.8,38.4,Fail
6.8,84.3,52.9,41.8,59.9,61.4,52.4,59.6,Pass
9.1,78.4,54.8,65.5,54.4,52.1,57.8,67.0,Pass
8.0,52.9,52.0,39.4,49.9,46.7,47.4,34.0,Fail
3.4,63.1,54.3,30.1,49.8,31.2,45.2,27.9,Fail
9.0,62.6,72.4,41.5,61.9,49.2,58.9,41.9,Pass
12.6,90.4,69.0,47.4,63.0,68.8,60.1,71.3,Pass
2.8,45.6,28.9,52.4,34.5,31.8,38.2,27.1,Fail
3.1,67.1,49.1,39.4,44.3,39.7,44.3,29.5,Fail
4.4,66.3,38.0,33.3,47.1,43.8,40.2,68.3,Pass
5.8,73.5,59.6,43.0,60.6,60.2,55.0,41.5,Pass
10.7,75.4,67.6,46.1,61.5,54.7,58.7,55.2,Pass
12.5,91.6,83.3,67.1,84.9,49.4,79.1,73.4,Pass
3.8,71.9,57.6,40.0,57.2,35.3,52.2,35.8,Fail
7.5,54.3,52.4,55.1,38.0,60.3,47.4,51.0,Pass
12.2,85.9,70.4,57.0,70.4,77.7,66.4,76.4,Pass
20.1,85.7,78.8,83.9,90.2,87.1,84.9,100.0,Pass
7.5,80.2,51.8,51.7,70.9,54.6,59.4,57.1,Pass
7.7,66.7,55.1,40.9,48.7,35.3,48.3,35.6,Fail
8.4,61.6,46.7,52.1,43.5,46.8,47.0,45.4,Fail
5.5,56.6,45.8,40.5,50.3,37.6,46.0,45.3,Fail
7.2,77.1,53.8,59.1,52.1,63.8,54.7,51.4,Pass
1.4,68.1,48.0,38.7,44.6,36.2,43.8,36.0,Fail
4.5,60.7,47.0,35.8,43.3,33.2,42.2,40.2,Fail
8.9,49.3,60.5,54.9,61.3,39.7,59.1,38.3,Fail
3.7,73.2,46.9,44.0,55.9,53.1,49.6,45.6,Fail
10.8,56.7,49.3,48.3,54.6,57.4,51.1,55.6,Pass
1.9,79.7,52.1,47.6,60.7,34.6,54.2,21.7,Fail
10.6,61.2,58.6,61.4,61.7,69.7,60.7,55.6,Pass
10.6,72.8,60.9,48.4,67.4,69.7,59.8,64.7,Pass
20.3,86.2,83.1,74.7,85.2,89.4,81.4,91.6,Pass
5.3,69.3,51.3,45.1,47.9,37.5,48.1,43.8,Fail
6.7,70.6,52.4,44.2,66.8,65.3,55.7,48.8,Pass
15.1,79.2,78.1,65.1,78.5,83.4,74.4,97.0,Pass
14.0,73.3,75.9,57.0,75.2,71.3,70.0,68.4,Pass
11.8,72.4,62.4,60.6,63.7,56.0,62.4,69.9,Pass
8.2,64.6,71.8,51.2,61.8,58.8,61.6,50.1,Pass
14.9,78.8,68.9,54.6,75.9,66.9,67.4,80.0,Pass
24.3,75.1,91.3,83.8,94.8,100.0,90.4,100.0,Pass
9.4,73.8,48.0,49.1,72.8,65.0,58.2,82.1,Pass
6.9,67.5,53.2,49.5,56.6,45.9,53.4,39.6,Fail
10.1,78.9,62.2,62.1,58.3,69.6,60.6,62.4,Pass
7.4,66.5,54.4,54.4,59.9,49.4,56.6,55.0,Pass
5.6,71.5,60.5,41.9,53.0,58.5,51.9,40.7,Fail
10.9,77.5,78.5,63.2,62.5,62.3,67.5,71.3,Pass
4.8,64.6,57.8,28.2,46.7,50.3,44.5,63.8,Pass
9.3,74.0,60.0,65.9,70.6,85.2,66.0,59.3,Pass
2.2,51.9,41.5,26.6,33.6,26.4,33.9,28.4,Fail
16.3,90.3,91.9,61.3,78.4,71.5,77.3,82.3,Pass
4.0,60.4,38.1,32.7,46.5,41.9,39.8,28.0,Fail
2.6,61.7,50.0,49.2,43.4,44.3,47.1,28.3,Fail
13.7,68.0,60.7,67.9,62.3,63.5,63.5,50.1,Pass
15.2,72.1,81.2,82.6,82.6,76.8,82.2,76.4,Pass
8.1,82.9,60.0,56.3,60.5,53.4,59.1,56.2,Pass
6.3,68.7,46.2,58.2,44.8,38.2,49.2,45.3,Fail
5.4,64.1,44.8,39.7,52.8,48.8,46.5,50.2,Fail
7.8,66.9,51.7,37.1,62.6,53.0,51.7,60.6,Pass
6.5,67.8,61.0,49.5,59.5,41.7,57.0,44.0,Fail
6.0,73.0,64.6,47.1,62.0,43.6,58.3,42.7,Fail
3.7,66.0,44.0,44.1,52.6,39.9,47.5,42.3,Fail
3.0,65.3,38.6,45.4,43.9,40.3,42.8,52.2,Fail
7.0,61.0,68.5,49.3,52.9,37.6,56.5,30.7,Fail
7.7,66.9,62.0,47.8,53.5,47.8,54.3,38.8,Fail
4.1,66.2,41.9,40.1,48.5,54.1,44.0,34.3,Fail
4.5,65.2,51.4,45.5,38.9,50.5,44.6,33.1,Fail
7.7,65.9,51.9,35.2,48.3,49.2,45.4,34.7,Fail
3.6,60.3,35.0,31.7,54.1,49.9,41.6,38.4,Fail
12.0,77.9,64.9,79.8,76.0,69.4,73.8,55.3,Pass
9.1,74.6,49.6,49.4,62.3,56.5,54.6,61.5,Pass
4.1,72.8,46.2,48.3,61.8,49.0,53.1,52.8,Pass
8.8,72.1,56.1,48.8,63.6,60.0,56.9,48.6,Pass
3.7,47.8,37.4,33.2,41.8,49.0,37.9,34.9,Fail
10.6,91.6,76.0,41.7,63.5,58.4,60.7,63.9,Pass
3.8,64.5,50.2,45.1,46.8,49.5,47.3,51.3,Fail
6.2,64.2,46.5,39.9,59.2,46.3,49.6,43.5,Fail
7.3,68.3,57.7,29.9,61.2,39.8,50.8,40.1,Fail
15.1,75.0,83.1,54.3,90.8,78.5,77.5,84.4,Pass
4.0,58.3,38.9,39.4,45.7,37.4,41.8,28.9,Fail
3.9,69.6,38.2,34.8,30.7,55.6,34.2,38.4,Fail
2.3,61.6,34.4,28.1,45.5,29.4,37.0,33.5,Fail
17.6,80.4,82.3,69.9,66.0,79.3,72.1,88.1,Pass
6.8,48.1,59.9,13.8,47.3,43.7,41.0,35.4,Fail
12.2,72.8,73.0,45.5,76.0,51.1,66.0,65.1,Pass
4.6,56.9,56.5,45.1,60.6,52.0,54.7,34.1,Fail
4.9,61.7,30.7,45.8,39.7,55.3,38.8,37.4,Fail
6.5,69.7,47.2,51.8,57.5,58.3,52.7,44.1,Pass
6.6,63.0,43.2,50.7,63.3,51.5,53.5,46.3,Pass
9.9,68.1,64.7,57.7,63.6,66.3,62.2,63.1,Pass
6.9,69.1,52.9,60.4,51.8,56.2,54.7,47.6,Pass
5.3,62.3,25.3,47.6,60.0,54.3,45.9,51.7,Fail
17.8,72.9,83.5,72.7,88.4,99.5,82.2,93.1,Pass
3.7,50.7,52.0,49.7,45.1,38.3,48.6,35.8,Fail
4.0,67.5,64.3,45.5,41.4,42.3,49.5,42.7,Fail
3.7,60.3,46.8,43.4,44.3,39.9,44.8,45.4,Fail
10.1,58.8,62.8,47.4,55.1,46.8,55.1,57.3,Pass
8.7,80.4,52.4,54.5,50.6,62.1,52.3,68.2,Pass
6.0,69.9,39.8,35.4,62.2,34.9,47.4,47.7,Fail
3.6,54.8,53.6,23.0,50.0,48.5,43.0,37.7,Fail
7.3,63.1,57.9,31.4,50.8,61.9,47.1,50.0,Pass
10.9,81.5,76.2,57.4,66.4,59.7,66.6,72.7,Pass
15.4,77.1,71.9,80.5,73.4,70.0,75.1,81.9,Pass
4.5,62.1,66.6,44.3,44.7,52.2,51.2,38.3,Fail
6.0,73.2,56.5,54.3,76.2,38.5,63.7,37.2,Fail
8.6,69.0,51.9,43.4,54.0,48.3,50.2,51.6,Pass
5.2,76.1,50.7,48.2,52.5,41.0,50.7,50.4,Fail
2.6,59.8,30.3,54.0,37.4,43.0,40.2,26.5,Fail
6.0,62.6,43.2,51.0,38.5,52.2,43.7,40.6,Fail
2.8,63.5,41.6,33.7,36.7,41.1,37.3,33.6,Fail
11.4,81.4,79.6,45.2,79.3,65.9,69.2,69.2,Pass
5.5,68.6,51.1,32.4,50.9,52.9,45.4,26.2,Fail
6.4,68.5,62.0,52.1,59.3,51.5,58.0,42.5,Pass
4.1,58.5,45.0,40.6,49.9,54.9,45.6,38.2,Fail
6.6,60.3,43.1,60.8,54.7,58.9,53.0,42.7,Pass
13.4,83.8,76.3,66.0,70.8,67.5,71.0,75.0,Pass
12.1,83.1,62.4,49.0,82.9,66.1,66.6,57.7,Pass
3.2,72.1,44.9,38.0,55.6,40.8,47.1,39.1,Fail
0.6,67.0,57.6,33.5,48.2,25.5,46.6,12.3,Fail
6.1,70.9,58.3,42.7,57.8,59.9,53.4,46.2,Pass
5.5,70.0,45.4,44.6,43.1,55.5,44.2,39.1,Fail
5.3,67.4,56.7,46.9,59.1,44.9,54.7,39.1,Fail
4.7,70.1,42.9,24.6,50.0,48.7,40.2,43.5,Fail
3.1,63.4,31.2,31.6,38.6,35.2,34.3,35.8,Fail
21.1,89.8,97.9,95.2,87.5,100.0,92.9,98.6,Pass
17.6,88.5,84.1,90.4,92.7,87.3,89.4,92.5,Pass
5.2,56.2,45.7,29.0,38.3,24.2,37.7,41.2,Fail
7.2,77.4,44.3,38.7,55.0,42.9,46.9,36.1,Fail
11.5,73.3,62.5,65.5,68.2,78.0,65.7,69.7,Pass
7.2,80.3,60.0,69.2,60.0,56.8,62.8,42.9,Pass
4.9,76.0,43.3,46.8,56.0,52.4,49.4,48.0,Fail
2.6,54.9,42.0,35.4,50.7,34.4,43.5,13.6,Fail
6.7,68.0,66.2,40.4,61.7,37.7,56.7,32.2,Fail
2.9,48.6,42.2,42.6,41.6,25.7,42.1,28.7,Fail
12.9,72.4,72.2,58.8,67.6,78.9,66.3,71.0,Pass
6.5,70.6,50.7,61.1,45.5,62.2,51.7,61.5,Pass
9.0,77.6,52.9,57.4,62.0,48.6,57.9,62.5,Pass
5.4,67.0,46.4,46.0,49.2,58.4,47.4,51.2,Pass
10.7,76.4,72.8,50.2,71.8,59.6,65.6,67.6,Pass
4.4,59.7,45.9,32.5,46.8,43.4,42.2,25.3,Fail
7.9,69.3,55.0,44.1,65.5,54.4,55.9,55.6,Pass
5.3,61.6,45.0,41.2,46.7,51.2,44.5,36.9,Fail
5.8,69.2,42.2,55.0,48.6,57.8,48.6,55.7,Pass
11.5,84.9,79.4,68.9,76.0,67.3,74.9,61.4,Pass
4.0,64.3,45.6,35.6,49.1,52.3,44.0,48.1,Fail
8.2,58.9,49.8,28.9,57.6,63.1,46.7,60.3,Pass
13.7,78.0,71.4,58.1,72.8,76.5,68.0,75.6,Pass
11.2,79.1,61.9,60.8,68.4,58.2,64.2,54.2,Pass
4.5,58.1,48.9,41.5,45.8,46.7,45.4,31.1,Fail
8.9,80.6,56.5,71.2,64.6,58.9,64.2,67.6,Pass
1.9,57.5,42.0,46.4,50.6,33.3,46.8,36.7,Fail
11.7,68.0,63.4,64.9,62.4,57.7,63.4,54.5,Pass
24.3,74.9,100.0,81.3,92.0,100.0,91.2,97.0,Pass
8.0,71.8,72.8,53.1,64.1,55.9,63.4,47.8,Pass
14.1,91.4,81.9,73.5,78.8,92.1,78.1,99.6,Pass
2.5,65.9,44.1,48.8,55.8,47.3,50.2,45.6,Fail
3.4,58.2,50.7,28.1,51.1,31.6,44.1,36.7,Fail
5.4,70.6,58.1,52.6,60.6,42.9,57.4,38.2,Fail
6.0,73.6,50.3,52.0,62.0,50.7,55.5,58.7,Pass
8.0,78.9,46.5,47.7,55.5,58.0,50.5,56.7,Pass
4.5,55.5,30.4,50.5,45.1,39.1,42.3,23.2,Fail
7.3,81.2,58.0,34.3,65.9,65.8,54.0,39.1,Pass
11.4,75.4,61.4,78.5,67.4,69.7,68.9,78.9,Pass
8.9,84.7,58.9,67.6,59.0,66.8,61.6,53.9,Pass
5.3,67.6,44.4,41.8,58.0,38.0,49.1,26.8,Fail
10.2,76.9,56.7,52.9,63.7,47.7,58.4,68.3,Pass
5.2,58.7,53.2,40.8,52.1,52.5,49.0,56.3,Pass
7.0,76.3,32.7,42.7,59.5,45.7,46.4,51.8,Fail
11.1,64.7,66.3,53.6,74.9,60.0,65.9,42.9,Pass
5.9,69.2,50.4,52.7,55.4,50.0,53.1,37.2,Fail
2.8,59.9,55.1,29.8,32.2,39.1,38.4,29.7,Fail
6.9,67.6,56.2,55.5,57.4,48.6,56.5,60.6,Pass
11.2,82.1,53.2,57.9,69.7,60.9,61.2,68.4,Pass
11.8,71.3,50.0,68.6,53.5,63.0,57.0,57.2,Pass
3.3,72.8,39.3,52.7,59.0,29.8,51.2,41.1,Fail
9.9,68.6,62.5,44.9,44.2,63.5,49.9,57.1,Pass
5.7,67.9,38.1,25.5,55.4,51.8,41.2,35.0,Fail
14.6,94.7,78.5,72.3,70.7,85.8,73.5,86.4,Pass
2.9,64.5,50.8,39.8,54.7,41.5,49.1,47.1,Fail
9.8,71.2,56.7,43.4,66.5,69.9,56.6,55.4,Pass
5.3,67.5,43.7,58.5,61.7,60.0,55.3,42.7,Pass
4.5,62.8,30.6,37.3,50.2,53.1,40.4,36.7,Fail
11.4,65.7,74.6,62.3,68.9,63.8,68.6,58.9,Pass
12.4,91.4,86.8,58.5,75.5,73.0,73.8,72.1,Pass
1.5,58.5,50.3,19.5,30.6,33.8,33.2,28.6,Fail
11.5,61.6,59.3,66.2,78.3,57.9,69.0,61.2,Pass
6.4,66.4,52.3,37.3,50.9,51.2,47.2,40.4,Fail
6.8,71.0,60.4,54.8,60.0,54.3,58.6,57.6,Pass
2.8,61.7,45.3,29.1,39.6,46.3,38.2,18.3,Fail
9.5,71.0,35.4,51.7,51.2,72.6,46.6,54.6,Pass
21.4,84.4,95.5,81.7,93.6,99.4,90.6,94.9,Pass
4.7,69.0,59.9,42.4,56.1,52.7,53.1,37.7,Fail
13.1,82.3,79.5,58.6,87.5,73.2,76.4,72.2,Pass
6.6,66.4,56.7,52.6,62.3,58.6,57.7,52.8,Pass
4.9,86.6,63.4,55.9,61.3,61.4,60.3,46.2,Pass
2.4,71.2,34.9,49.1,45.5,54.9,43.4,34.6,Fail
14.1,76.9,70.5,61.2,76.4,57.2,70.1,60.3,Pass
7.1,58.0,46.3,35.1,50.3,53.8,44.5,57.7,Pass
5.0,66.9,61.7,44.6,55.1,44.6,53.9,39.6,Fail
5.6,73.2,54.6,49.0,49.7,55.1,51.0,38.5,Fail
9.9,78.5,62.1,59.8,61.8,68.7,61.3,61.6,Pass
5.0,51.2,37.2,52.6,44.6,36.0,44.8,29.3,Fail
3.6,65.2,38.3,40.2,49.0,27.5,43.2,30.0,Fail
6.2,63.6,42.5,63.4,50.8,53.9,52.1,55.4,Pass
6.1,79.3,62.0,56.2,60.4,51.1,59.6,60.6,Pass
6.0,68.2,57.2,53.4,48.5,57.0,52.6,49.6,Pass
5.1,47.8,46.5,39.0,37.1,39.5,40.5,32.7,Fail
13.3,78.9,76.6,61.2,73.8,79.6,70.9,75.5,Pass
25.0,74.4,85.9,83.1,83.4,100.0,84.1,100.0,Pass
3.3,67.6,32.1,40.8,52.1,29.8,42.7,31.6,Fail
1.3,82.3,52.8,46.3,40.3,42.7,45.8,40.2,Fail
5.8,77.8,54.5,45.4,54.2,52.4,51.6,54.1,Pass
1.4,63.8,48.6,30.7,47.5,32.8,42.8,12.8,Fail
2.2,57.4,45.0,24.9,49.3,40.2,40.7,38.1,Fail
4.8,76.0,51.8,49.2,58.7,41.8,53.8,50.5,Pass
9.9,77.0,64.5,46.4,69.0,76.4,60.9,76.1,Pass
5.7,64.7,62.1,47.3,72.0,36.0,61.6,40.9,Fail
1.0,56.9,36.7,34.0,32.0,20.3,34.0,40.8,Fail
5.7,59.6,55.2,41.2,53.6,51.5,50.4,41.6,Fail
5.9,70.1,55.3,56.4,59.4,70.8,57.3,41.0,Pass
6.0,63.9,37.8,58.5,53.1,44.4,50.1,31.9,Fail
12.2,76.0,56.7,41.9,65.0,71.6,55.6,70.0,Pass
11.1,80.7,66.1,46.2,72.9,76.3,62.8,75.0,Pass
7.0,64.9,49.5,51.9,57.8,50.1,53.5,43.2,Fail
19.1,88.1,77.0,94.3,96.1,88.9,89.8,100.0,Pass
4.8,75.5,60.8,32.2,58.7,59.5,51.4,38.7,Fail
6.2,70.6,41.6,50.1,40.3,54.7,43.6,20.7,Fail
6.6,73.5,53.7,32.2,62.5,56.7,50.8,67.2,Pass
2.4,66.1,37.6,20.1,42.0,26.5,34.1,19.3,Fail
6.7,68.2,65.7,65.4,56.0,57.7,61.7,43.4,Pass
2.1,69.2,65.1,40.4,41.3,48.7,48.2,42.2,Fail
4.3,78.0,49.5,30.1,54.5,51.6,45.7,42.6,Fail
7.2,75.5,63.8,47.8,74.0,60.2,63.1,52.6,Pass
2.7,61.7,54.1,29.3,54.0,52.8,46.6,36.2,Fail
8.1,68.4,63.9,46.1,51.4,60.5,53.6,48.1,Pass
3.9,63.6,53.2,36.7,47.7,53.2,46.0,48.5,Fail
5.3,73.9,38.6,47.0,59.6,57.3,49.5,44.4,Fail
8.9,66.5,67.2,55.2,59.8,52.7,60.6,61.6,Pass
6.3,59.4,53.3,37.5,37.8,49.6,42.4,46.2,Fail
8.0,73.4,56.2,44.3,56.0,61.7,52.6,47.9,Pass
8.6,70.5,57.7,55.2,69.9,37.6,61.8,44.0,Fail
6.3,79.4,58.5,42.9,69.5,55.6,58.2,51.0,Pass
8.3,51.9,50.1,40.3,51.8,61.2,47.8,47.6,Pass
4.3,66.8,45.8,42.1,47.7,36.7,45.4,41.2,Fail
8.9,67.5,50.2,51.7,42.7,47.8,47.7,54.8,Pass
5.8,73.4,57.7,42.1,55.4,53.8,52.1,36.8,Fail
13.5,74.0,67.9,72.7,67.7,62.9,69.3,73.6,Pass
7.2,64.0,47.3,51.3,41.0,62.5,46.0,58.6,Pass
4.7,73.1,52.1,61.8,46.5,45.2,52.8,39.4,Fail
9.0,81.0,62.6,52.8,55.7,68.2,56.9,53.2,Pass
13.9,75.9,74.6,70.9,74.4,66.4,73.4,74.2,Pass
4.9,65.3,49.2,55.2,61.6,65.5,56.0,44.8,Pass
4.4,75.4,56.4,35.5,52.9,67.0,48.7,35.4,Fail
0.7,70.1,40.2,30.8,45.1,46.0,39.3,31.3,Fail
7.2,76.9,55.9,61.1,76.7,51.0,65.8,55.3,Pass
5.4,63.3,52.0,48.8,38.2,46.7,45.5,36.9,Fail
8.9,65.4,60.5,50.7,61.1,39.1,57.8,36.6,Fail
9.1,84.0,73.1,43.6,75.6,74.1,65.2,61.6,Pass
2.5,67.9,53.8,25.8,50.1,40.3,43.9,35.8,Fail
11.1,67.4,62.1,52.2,53.1,62.4,55.5,67.8,Pass
4.0,63.9,35.9,32.5,60.3,34.3,44.6,46.4,Fail
5.0,66.7,55.5,35.7,58.2,55.0,50.6,38.7,Fail
8.1,68.9,61.1,33.5,61.3,59.1,52.9,52.4,Pass
3.1,61.4,46.4,25.0,36.3,39.1,35.9,35.0,Fail
4.4,75.1,57.5,35.5,70.1,51.0,55.9,42.0,Fail
2.9,67.7,43.2,39.4,51.1,58.9,45.2,28.7,Fail
11.6,91.9,58.0,60.4,75.3,64.4,65.6,66.3,Pass
5.2,76.5,46.4,46.1,58.4,39.2,51.1,55.1,Pass
2.7,64.3,21.5,37.1,49.1,32.7,37.2,25.9,Fail
2.9,74.8,51.8,24.8,51.2,53.0,43.5,38.7,Fail
10.5,75.4,63.1,66.5,65.2,68.0,65.0,87.5,Pass
3.8,83.9,59.7,50.9,40.3,42.8,49.3,47.2,Fail
4.9,63.4,54.8,42.0,45.6,50.2,47.3,37.6,Fail
6.8,71.8,51.2,43.1,70.3,48.4,56.4,39.1,Fail
5.5,61.8,42.9,54.8,44.1,49.3,46.9,39.2,Fail
1.6,58.9,34.6,24.1,38.7,38.3,33.1,17.1,Fail
9.5,68.7,74.9,61.9,55.9,55.1,63.4,51.6,Pass
5.7,76.7,53.2,38.9,59.8,34.8,51.6,50.4,Fail
7.9,71.1,54.9,62.0,57.0,59.5,57.9,60.6,Pass
9.9,52.2,57.8,54.0,55.1,54.1,55.6,50.5,Pass
1.3,62.3,28.6,41.5,34.7,30.5,34.9,32.4,Fail
10.0,64.2,56.1,55.0,63.6,62.0,58.8,63.9,Pass
23.0,84.1,84.4,90.6,100.0,100.0,92.5,100.0,Pass
8.4,79.3,52.1,53.6,49.9,40.5,51.7,52.9,Fail
13.6,65.6,64.8,52.2,66.8,69.9,61.8,64.0,Pass
11.4,63.9,62.3,65.9,62.9,63.2,63.6,67.2,Pass
9.8,58.5,47.1,48.8,51.9,53.6,49.5,51.1,Pass
11.6,70.8,61.5,59.1,74.4,72.0,65.9,66.3,Pass
12.7,61.7,64.5,44.1,74.2,47.9,62.3,65.9,Pass
13.0,62.8,68.5,57.7,69.1,40.6,65.5,68.8,Pass
2.8,61.5,41.9,40.1,40.0,24.9,40.6,25.3,Fail
12.0,76.9,69.7,76.2,78.2,77.1,75.0,73.3,Pass
5.7,59.6,46.5,41.9,48.1,42.0,45.8,38.0,Fail
13.3,78.8,80.5,60.9,81.5,70.8,75.0,56.3,Pass
8.9,71.6,63.6,46.5,79.1,73.7,64.7,72.1,Pass
2.8,67.7,40.5,32.4,46.4,44.4,40.4,40.6,Fail
14.3,68.8,65.3,79.7,72.3,83.5,72.4,70.1,Pass
4.0,80.7,55.3,34.4,49.8,47.0,46.8,45.6,Fail
5.5,57.5,44.0,37.7,55.9,25.4,46.9,43.2,Fail
16.2,74.4,59.3,82.1,76.9,79.0,73.2,75.1,Pass
7.3,72.9,58.8,59.7,50.0,48.6,55.6,49.8,Pass
5.3,67.3,47.7,64.3,46.9,42.6,52.4,43.8,Fail
6.4,74.5,60.6,57.4,71.7,57.6,64.1,41.6,Pass
5.3,63.9,50.1,44.8,49.5,27.0,48.3,31.4,Fail
10.5,62.8,65.0,59.4,54.8,54.8,59.2,59.3,Pass
5.4,54.3,67.2,31.4,52.4,39.0,50.5,40.3,Fail
6.5,82.0,67.9,48.9,57.8,61.5,58.2,54.0,Pass
9.3,68.7,56.4,43.9,59.5,77.0,53.9,73.2,Pass
8.7,69.1,61.5,64.3,64.4,40.0,63.5,58.7,Pass
4.2,79.5,53.2,30.9,56.8,48.3,48.0,46.0,Fail
10.6,68.8,64.0,53.3,64.6,59.4,61.0,52.7,Pass
4.8,66.0,36.9,32.6,44.7,47.3,38.7,47.3,Fail
3.3,55.7,51.7,45.3,32.9,63.0,42.3,34.0,Fail
1.8,51.7,20.7,33.4,50.3,20.7,36.4,17.0,Fail
6.0,82.3,56.6,48.5,72.0,49.1,60.3,44.0,Pass
2.1,77.7,33.5,28.4,47.3,52.9,37.5,34.4,Fail
3.9,72.8,44.0,54.6,56.3,51.0,52.1,45.5,Fail
6.6,75.8,57.6,40.1,58.0,60.4,52.5,56.5,Pass
12.6,81.2,76.5,59.4,68.1,67.9,68.0,60.3,Pass
5.6,60.8,57.6,42.5,52.5,55.2,51.0,50.7,Pass
2.4,65.2,42.8,41.4,46.3,47.8,43.8,37.0,Fail
6.2,63.4,59.3,41.9,64.5,51.9,56.2,34.2,Fail
12.3,54.0,60.3,68.5,63.1,81.6,63.9,87.6,Pass
5.5,75.6,48.0,46.5,66.7,53.5,55.0,46.2,Pass
13.8,81.0,74.9,80.6,74.2,80.7,76.3,72.9,Pass
6.6,57.4,43.1,35.6,46.6,43.3,42.2,38.1,Fail
10.0,69.1,59.7,59.0,73.1,65.6,64.8,55.0,Pass
7.6,77.5,54.6,44.4,69.9,59.3,57.7,56.8,Pass
13.4,77.1,57.5,62.3,71.4,78.9,64.5,67.4,Pass
19.8,70.2,83.3,64.1,86.6,90.3,78.9,91.5,Pass
4.9,56.2,47.8,52.2,49.8,47.8,49.9,32.4,Fail
7.3,83.6,68.9,64.3,65.0,56.0,66.0,63.6,Pass
12.6,75.6,52.9,72.7,65.7,77.6,64.0,73.7,Pass
7.8,77.8,53.2,60.3,77.1,60.5,64.9,50.0,Pass
1.7,76.7,55.4,62.6,46.6,40.6,54.0,16.9,Fail
5.6,63.0,54.3,45.0,56.0,40.3,52.2,32.7,Fail
7.7,72.1,62.8,65.1,61.2,64.9,62.8,48.8,Pass
15.5,62.9,81.5,64.7,56.4,81.6,66.4,73.6,Pass
7.1,63.7,47.2,52.0,54.8,51.0,51.7,60.9,Pass
3.7,69.0,41.2,47.8,46.6,33.2,45.3,37.7,Fail
7.8,67.8,62.8,32.8,54.9,66.6,50.6,55.1,Pass
14.6,81.1,78.6,66.4,70.1,89.4,71.5,85.0,Pass
4.4,72.7,49.6,40.9,64.8,68.4,53.1,57.7,Pass
4.8,70.2,49.4,42.9,44.3,30.5,45.4,42.7,Fail
4.5,68.0,41.6,35.4,48.4,42.7,42.5,47.1,Fail
2.7,64.8,57.5,38.6,44.3,33.4,46.6,32.3,Fail
6.9,63.7,69.1,49.3,49.5,35.2,55.3,48.6,Fail
6.4,60.3,59.8,35.1,59.0,48.1,52.1,23.3,Fail
